id,name_ar,name_en,kunyah,laqab,gender,is_prophet,node_type,prominence,biography_short,biography_source,tribe,clan,birth_year_hijri,death_year_hijri,has_parents,has_children,has_spouses,has_siblings,has_uncles,has_cousins,has_companions,has_teachers,has_students,has_battles,has_participants,name_bn,biography_bn,name_de,biography_de
1297,ربيع,spring,,,M,False,PoliticalFigure,SAHABI,Spring(s) may refer to:,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,বসন্ত,,Frühling,
1298,أوس بن الصامت,Aous bin As-Samit,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,False,False,True,False,False,False,False,False,False,False,False,আওস ইবনে আস সামিত,,,
1299,فاطمة بنت عمرو,Fatima bint Amr,,,F,False,PoliticalFigure,SAHABI,"Fāṭimah bint ʿAmr was the grandmother of Muhammad and Ali ibn Abi Talib and one of the wives of Abd al-Muttalib ibn Hashim. She was from the Banu Makhzum clan of the Quraysh tribe, unlike her co-wives, most of whom were from outlying tribes and had relatively little influence in Mecca. One of her co-wives, however, was from the Banu Zuhrah clan of the Quraysh.",Wikidata/Wikipedia,,,0,-47,False,True,False,False,False,False,False,False,False,False,False,ফাতিমা বিনতে আমর,,Fatimah bint Amr,
1300,صفية بنت جندب,Sumra bint Jundab,,,F,False,PoliticalFigure,SAHABI,"Sumra bint Jundab, also known as Ṣafiyya bint Junaydib, was the first wife of Abd al-Muttalib.",Wikidata/Wikipedia,,,0,0,False,True,False,False,False,False,False,False,False,False,False,সুমরা বিনতে জুন্দাব,,,
1301,طليب بن عمير,Tulayb ibn Umayr,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,তুলাইব ইবনে উমাইর,,,
1302,عقبة بن أبي معيط,Uqba ibn Abi Mu'ayt,,,M,False,PoliticalFigure,SAHABI,Uqba ibn Abi Mu'ayt was one of the principal adversaries of Islam. He was a Quraysh leader and a member of the Banu 'Abdu Shams clan of Quraish tribe.,Wikidata/Wikipedia,,,-22,2,False,True,False,False,False,False,False,False,False,False,False,উকবা ইবনে আবু মুয়াত,,Uqba ibn Abu Mu'ayt,
1303,إبراهيم بن عبد الرحمن بن عوف,Ibrahim ibn Abdur Rahman bin Awf,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,,,,
1304,حميد بن عبد الرحمن بن عوف,Humayd ibn Abd al-Rahman ibn Awf,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,,,,
1305,عبد الرحمن بن عوف,Abdur Rahman bin Awf,,,M,False,Sahabi,SAHABI,"ʿAbd al-Raḥmān ibn ʿAwf was one of the companions of the Islamic Prophet Muhammad. One of the wealthiest among the companions, he is known for being one of the ten to whom Paradise was promised.",Wikidata/Wikipedia,,,-43,33,False,False,True,False,False,False,False,False,False,False,False,আবদুর রহমান ইবনে আউফ,,ʿAbd ar-Rahmān ibn ʿAuf,
1306,عمرو بن العاص,'Amr ibn al-'As,,,M,False,PoliticalFigure,SAHABI,"Amr ibn al-As ibn Wa'il al-Sahmi was an Arab commander and companion of Muhammad who led the Muslim conquest of Egypt and served as its governor in 640–646 and 658–664. The son of a wealthy Qurayshite, Amr embraced Islam in c. 629 and was assigned important roles in the nascent Muslim community by the Islamic prophet Muhammad. The first caliph Abu Bakr appointed Amr as a commander of what became the conquest of Syria. He conquered most of Palestine, to which he was appointed governor, and helped lead the Arabs to decisive victories over the Byzantines at the battles of Ajnadayn and the Yarmuk in 634 and 636.",Wikidata/Wikipedia,,,-53,43,False,False,True,False,False,False,False,False,False,False,False,আমর ইবনুল আস,,ʿAmr ibn al-ʿĀs,
1307,النهديه,Al-Nahdiah,,,F,False,Sahabi,SAHABI,Al-Nahdiah (النهضة) was a companion of the Islamic prophet Muhammad.,Wikidata/Wikipedia,,,0,0,False,True,False,False,False,False,False,False,False,False,False,আন নাহদিয়া,,,
1308,مالك بن نويرة,Malik ibn Nuwayra,,,M,False,PoliticalFigure,SAHABI,"Malik ibn Nuwayra, was the chief of the Banu Yarbu, a clan of the Banu Hanzala, which was a large section of the powerful tribe of Bani Tamim.",Wikidata/Wikipedia,,,0,0,False,False,True,False,False,False,False,False,False,False,False,মালিক ইবনে নুয়ায়রাহ,,Malik ibn Nuwayrah,
1309,عبد الله بن جعفر بن أبي طالب,Abd Allah ibn Ja'far,,,M,False,Sahabi,SAHABI,"Abd Allah ibn Ja'far ibn Abi Talib al-Hashimi was a companion and relative of the Islamic prophet Muhammad, a nephew of Ali, a half-brother of Muhammad ibn Abi Bakr and grandfather of Abd Allah ibn Mu'awiya.",Wikidata/Wikipedia,,,0,80,True,False,False,False,False,False,False,False,False,False,False,আব্দুল্লাহ ইবনে জাফর,,Abdullah ibn Ja'far,
1310,محمد الأكبر بن جعفر بن أبي طالب,Muhammad ibn Ja'far,,,M,False,Sahabi,SAHABI,Muḥammad ibn Jaʿfar was a companion and relative of the Islamic prophet Muhammad.,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,,,Muhammad ibn Ja'far,
1311,عون ‌بن ‌جعفر ‌بن ‌أبي ‌طالب,Awn ibn Ja'far,,,M,False,Sahabi,SAHABI,ʿAwn ibn Jaʿfar was a companion and relative of Muhammad.,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,আওন ইবনে জাফর,,Awn ibn Ja'far,
1312,جعفر بن أبي طالب,Ja'far ibn Abī Tālib,,,M,False,Sahabi,SAHABI,"Jaʿfar ibn Abī Ṭālib, also known as Jaʿfar aṭ-Ṭayyār, was a companion and cousin of the Islamic prophet Muhammad, and an elder brother of Ali.",Wikidata/Wikipedia,,,-34,7,False,True,True,False,False,False,False,False,False,False,False,জাফর ইবনে আবি তালিব,,Dschaʿfar ibn Abī Tālib,
1313,السائب بن عثمان بن مظعون,Al-Sāʾib bin ʿUthmān bin Maẓʿūn,,,M,False,Sahabi,SAHABI,"Al-Sāʾib bin ʿUthmān bin Maẓʿūn was the son of the sahabi Uthman ibn Maz'un and Khawlah bint Hakim. He was among the companions of the Islamic prophet Muhammad, who participated in the battles of Badr, Uhud, Khandaq and Al-Yamama, and he was a well-known archer.",Wikidata/Wikipedia,,,-19,10,True,False,False,False,False,False,False,False,False,False,False,সায়েব ইবনে উসমান,,,
1314,عثمان بن مظعون,Uthman ibn Maz'un,,,M,False,Sahabi,SAHABI,ʿUthmān ibn Maẓʿūn was one of the Companions of the Islamic prophet Muhammad.,Wikidata/Wikipedia,,,0,2,False,False,True,False,False,False,False,False,False,False,False,উসমান ইবনে মাজউন,,Uthman bin Maz'oon,
1315,عتبة بن ربيعة,Utba ibn Rabi'ah,,,M,False,PoliticalFigure,SAHABI,"Utba ibn Rabi'a, also known as Abu al-Walid was one of the prominent pagan leaders of the Quraysh during the era of Muhammad. He was the father of Abu Hudhayfa, al-Walid, Hind and father-in-law of Abu Sufyan ibn Harb. Utba was killed by Hamza ibn Abd al-Muttalib in the Battle of Badr.",Wikidata/Wikipedia,,,-56,2,False,True,False,False,False,False,False,False,False,False,False,উতবাহ ইবনে রাবি'আহ,,Utba ibn Rabi'ah,
1316,صفية بنت أمية السُّلَمية ( من بني سُلَيم ),Ṣafiyyah bint ʾUmayyah,,,F,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1317,أبان بن حفص,Aban ibn Hafs,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,,,Aban ibn Hafs,
1318,معاوية بن أبي سفيان,Mu'awiya I,,,M,False,PoliticalFigure,SAHABI,"Mu'awiya I was the founder and first caliph of the Umayyad Caliphate, ruling from 661 until his death. He became caliph less than thirty years after the death of the Islamic prophet Muhammad and immediately after the four Rashidun ('rightly-guided') caliphs. Unlike his predecessors, who had been close, early companions of Muhammad, Mu'awiya was a relatively late follower of Muhammad.",Wikidata/Wikipedia,,,-19,59,True,False,False,False,False,False,False,False,False,False,False,প্রথম মুয়াবিয়া,,Muʿāwiya I.,
1319,جويرية بنت أبي سفيان,Juwayriya bint Abi Sufyan,,,F,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,,,Juwayriyya bint Abi-Sufyan,
1320,الفاكِه بن المُغِيرة,Al-Fakih ibn al-Mughira,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,False,False,True,False,False,False,False,False,False,False,False,,,,
1321,الحارث بن هشام,Al-Harith ibn Hisham ibn al-Mughira,,,M,False,Sahabi,SAHABI,,Wikidata/Wikipedia,,,12,0,False,True,False,False,False,False,False,False,False,False,False,হারিস ইবনে হিশাম,,,
1322,عكرمة بن أبي جهل,Ikrima ibn Amr,,,M,False,Sahabi,SAHABI,"Ikrima ibn Amr ibn Hisham, or known as Ikrima ibn Abi Jahal, was an opponent-turned companion of the Islamic prophet Muhammad and a military commander in the Ridda Wars and the Muslim conquest of Syria. In the latter campaign, he was killed fighting the Byzantine forces.",Wikidata/Wikipedia,,,-24,14,False,False,True,False,False,False,False,False,False,False,False,ইকরিমা ইবনে আবি জাহল,,ʿIkrima ibn Abī Dschahl,
1323,أبو جهل,Amr ibn Hisham,,,M,False,PoliticalFigure,SAHABI,"Amr ibn Hisham, better known as Abu Jahl known before Islam as Abu al-Hakam, was the Meccan Qurayshite polytheist leader known for his opposition to the Islamic prophet Muhammad. He was the most prominent flag-bearer of opposition towards Islam.",Wikidata/Wikipedia,,,-53,2,False,True,False,False,False,False,False,False,False,False,False,আমর ইবনে হিশাম,,Abū Dschahl,
1324,أم حكيم بنت الحارث بن هشام,Umm Hakim bint al-Harith ibn Hisham,,,F,False,Sahabi,SAHABI,"Umm Ḥakīm bint al-Ḥārith ibn Hishām was a female disciple of Islamic prophet Muhammad. She was a wife of Umar, the second caliph of Islam.",Wikidata/Wikipedia,,,0,0,False,False,True,False,False,False,False,False,False,False,False,উম্মে হাকিম,,Umm Hakim,
1325,قتيلة بنت قيس,Qutaylah bint Qays,,,F,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,False,False,True,False,False,False,False,False,False,False,False,,,,
1326,ناجية بنت الوليد بن المغيرة,Najiyah bint al-Walid,,,F,False,Sahabi,SAHABI,Najiyah bint al-Walid ibn al-Mughira is a sahaba of Muhammad. She is the daughter of Walid ibn al-Mughira.,Wikidata/Wikipedia,,,0,0,False,False,True,False,False,False,False,False,False,False,False,,,,
1327,عاتكة بنت الوليد بن المغيرة,Atika bint al-Walid,,,F,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,False,False,True,False,False,False,False,False,False,False,False,,,,
1328,عبد الله بن سهيل,Abd Allah ibn Suhayl,,,M,False,Sahabi,SAHABI,"Abd Allah ibn Suhayl is an early companion of Muhammad who emigrated to Medina using a clever tactic at the Battle of Badr. He is also the son of the famous Qurayshite statesman, Suhayl ibn Amr and brother of Abu Jandal ibn Suhayl.",Wikidata/Wikipedia,,,-28,10,True,False,False,False,False,False,False,False,False,False,False,আবদুল্লাহ ইবনে সুহাইল,,,
1329,أبو جندل بن سهيل,Abū Jandal,,,M,False,Sahabi,SAHABI,,Wikidata/Wikipedia,,,0,17,True,False,False,False,False,False,False,False,False,False,False,আবু জান্দাল ইবনে সুহাইল,,,
1330,النعمان بن بشير,Nu'man ibn Bashir al-Ansari,,,M,False,Sahabi,SAHABI,"Nu'man ibn Bashir ibn Sa'd al-Ansari was a companion of the Islamic prophet Muhammad. He was also a commander and statesman of the Umayyad Caliphate. A supporter of Mu'awiya ibn Abi Sufyan during the First Muslim Civil War, he was appointed by him governor of Kufa in 678–680. Afterward, he was made governor of Homs by Caliph Yazid I. After the latter's death, he gave allegiance to the Mecca-based, Caliph Abd Allah ibn al-Zubayr. When pro-Umayyad forces routed Ibn al-Zubayr's supporters in Syria, he fled Homs but was slain during his escape.",Wikidata/Wikipedia,,,0,63,True,False,False,False,False,False,False,False,False,False,False,নুমান ইবনে বাসির আল-আনসারি,,Naaman bin Bashir,
1331,عبد الرحمن بن زيد بن الخطاب,Abd al-Rahman ibn Zayd ibn al-Khattab,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,,,,
1332,زينب الفراسية,Zaynab bint Nawfal,,,F,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1333,عروة بن المغيرة بن شعبة,Urwa ibn al-Mughira ibn Shu'ba,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,86,True,False,False,False,False,False,False,False,False,False,False,,,,
1334,مطرف بن المغيرة بن شعبة,Al-Mutarrif ibn al-Mughira ibn Shu'ba,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,,,,
1335,حمزة بن المغيرة بن شعبة,Hamza ibn al-Mughira ibn Shu'ba,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,,,,
1336,الحارث بن كلدة,Al-Harith ibn Kalada,,,M,False,PoliticalFigure,SAHABI,Al-Hārith ibn Kalada was an Arab physician and is said to be one of a companion of the Islamic prophet Muhammad. Though scholars differed upon this opinion. He is said to have traveled to Gundeshapur in search of medical knowledge before the advent of Islam.,Wikidata/Wikipedia,,,389,13,False,True,False,False,False,False,False,False,False,False,False,হারিস ইবনে কালাদা,,Al-Harith ibn Kalada,
1337,أمة الله بنت أبي بكرة,Amat Allah bint Abi Bakra,,,F,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,,,,
1338,عبيد الله بن أبي بكرة,Ubayd Allah ibn Abi Bakra,,,M,False,PoliticalFigure,SAHABI,Ubayd Allah ibn Abi Bakra was an Umayyad governor of Sijistan and a military commander.,Wikidata/Wikipedia,,,0,78,True,False,False,False,False,False,False,False,False,False,False,,,,
1339,عبد الرحمن بن أبي بكرة,Abd al-Rahman ibn Abi Bakra,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,,,,
1340,خلاد بن عمرو بن الجموح,Khallad ibn Amr,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,,,,
1341,هند بنت عمرو بن حرام,Hind bint Amr ibn Haram,,,F,False,Sahabi,SAHABI,,Wikidata/Wikipedia,,,0,0,False,True,True,False,False,False,False,False,False,False,False,,,,
1342,أبو العاص بن أمية,Abu al-'As ibn Umayya,,,M,False,PoliticalFigure,SAHABI,"Abū al-ʿĀṣ ibn Umayya was a son of the eponymous progenitor of the Umayyad clan, Umayya ibn Abd Shams.",Wikidata/Wikipedia,,,-94,-53,False,True,False,False,False,False,False,False,False,False,False,,,,
1343,مروان بن الحكم,Marwan I,,,M,False,PoliticalFigure,SAHABI,"Marwan ibn al-Hakam ibn Abi al-As ibn Umayya, commonly known as Marwan I, was the fourth Umayyad caliph, ruling for less than a year in 684–685. He founded the Marwanid ruling house of the Umayyad dynasty, which replaced the Sufyanid house after its collapse in the Second Fitna and remained in power until 750.",Wikidata/Wikipedia,,,1,64,True,False,False,False,False,False,False,False,False,False,False,প্রথম মারওয়ান,,Marwan I.,
1344,الحارث بن الحكم بن أبي العاص,Al-Harith ibn al-Hakam,,,M,False,PoliticalFigure,SAHABI,"Al-Ḥārith ibn al-Ḥakam ibn Abī al-ʿĀṣ ibn Umayya was a senior adviser and cousin of Caliph Uthman. He played a role in the expedition against the Byzantines of North Africa in 647 and was later appointed supervisor of the market in the caliphal capital of Medina. A number of his descendants were active as estate holders and governors under their paternal kinsmen, the Umayyad caliphs, particularly the Marwanid house of al-Harith's brother Marwan I which ruled from 684 until 750.",Wikidata/Wikipedia,,,0,0,True,False,False,False,False,False,False,False,False,False,False,,,Al-Harith ibn Al-Hakam ibn Abi al-'As,
